"GEO_ID","NAME","B28004_001E","B28004_001M","B28004_002E","B28004_002M","B28004_003E","B28004_003M","B28004_004E","B28004_004M","B28004_005E","B28004_005M","B28004_006E","B28004_006M","B28004_007E","B28004_007M","B28004_008E","B28004_008M","B28004_009E","B28004_009M","B28004_010E","B28004_010M","B28004_011E","B28004_011M","B28004_012E","B28004_012M","B28004_013E","B28004_013M","B28004_014E","B28004_014M","B28004_015E","B28004_015M","B28004_016E","B28004_016M","B28004_017E","B28004_017M","B28004_018E","B28004_018M","B28004_019E","B28004_019M","B28004_020E","B28004_020M","B28004_021E","B28004_021M","B28004_022E","B28004_022M","B28004_023E","B28004_023M","B28004_024E","B28004_024M","B28004_025E","B28004_025M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Less than $10,000","Margin of Error!!Total!!Less than $10,000","Estimate!!Total!!Less than $10,000!!With dial-up Internet subscription alone","Margin of Error!!Total!!Less than $10,000!!With dial-up Internet subscription alone","Estimate!!Total!!Less than $10,000!!With a broadband Internet subscription","Margin of Error!!Total!!Less than $10,000!!With a broadband Internet subscription","Estimate!!Total!!Less than $10,000!!Without an Internet subscription","Margin of Error!!Total!!Less than $10,000!!Without an Internet subscription","Estimate!!Total!!$10,000 to $19,999","Margin of Error!!Total!!$10,000 to $19,999","Estimate!!Total!!$10,000 to $19,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$10,000 to $19,999!!With dial-up Internet subscription alone","Estimate!!Total!!$10,000 to $19,999!!With a broadband Internet subscription","Margin of Error!!Total!!$10,000 to $19,999!!With a broadband Internet subscription","Estimate!!Total!!$10,000 to $19,999!!Without an Internet subscription","Margin of Error!!Total!!$10,000 to $19,999!!Without an Internet subscription","Estimate!!Total!!$20,000 to $34,999","Margin of Error!!Total!!$20,000 to $34,999","Estimate!!Total!!$20,000 to $34,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$20,000 to $34,999!!With dial-up Internet subscription alone","Estimate!!Total!!$20,000 to $34,999!!With a broadband Internet subscription","Margin of Error!!Total!!$20,000 to $34,999!!With a broadband Internet subscription","Estimate!!Total!!$20,000 to $34,999!!Without an Internet subscription","Margin of Error!!Total!!$20,000 to $34,999!!Without an Internet subscription","Estimate!!Total!!$35,000 to $49,999","Margin of Error!!Total!!$35,000 to $49,999","Estimate!!Total!!$35,000 to $49,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$35,000 to $49,999!!With dial-up Internet subscription alone","Estimate!!Total!!$35,000 to $49,999!!With a broadband Internet subscription","Margin of Error!!Total!!$35,000 to $49,999!!With a broadband Internet subscription","Estimate!!Total!!$35,000 to $49,999!!Without an Internet subscription","Margin of Error!!Total!!$35,000 to $49,999!!Without an Internet subscription","Estimate!!Total!!$50,000 to $74,999","Margin of Error!!Total!!$50,000 to $74,999","Estimate!!Total!!$50,000 to $74,999!!With dial-up Internet subscription alone","Margin of Error!!Total!!$50,000 to $74,999!!With dial-up Internet subscription alone","Estimate!!Total!!$50,000 to $74,999!!With a broadband Internet subscription","Margin of Error!!Total!!$50,000 to $74,999!!With a broadband Internet subscription","Estimate!!Total!!$50,000 to $74,999!!Without an Internet subscription","Margin of Error!!Total!!$50,000 to $74,999!!Without an Internet subscription","Estimate!!Total!!$75,000 or more","Margin of Error!!Total!!$75,000 or more","Estimate!!Total!!$75,000 or more!!With dial-up Internet subscription alone","Margin of Error!!Total!!$75,000 or more!!With dial-up Internet subscription alone","Estimate!!Total!!$75,000 or more!!With a broadband Internet subscription","Margin of Error!!Total!!$75,000 or more!!With a broadband Internet subscription","Estimate!!Total!!$75,000 or more!!Without an Internet subscription","Margin of Error!!Total!!$75,000 or more!!Without an Internet subscription"
"1400000US41005024302","Census Tract 243.02, Clackamas County, Oregon","1959","165","53","51","0","17","33","39","20","32","210","134","0","17","122","95","88","85","174","104","0","17","161","101","13","22","251","117","12","19","192","111","47","44","211","106","15","24","111","76","85","73","1060","167","0","17","1036","171","24","30"
"1400000US41005020304","Census Tract 203.04, Clackamas County, Oregon","2226","84","15","25","0","17","15","25","0","17","39","38","0","17","39","38","0","17","324","123","16","24","290","122","18","27","129","69","0","17","113","65","16","25","252","116","0","17","236","113","16","25","1467","140","0","17","1448","137","19","30"
"1400000US41005021200","Census Tract 212, Clackamas County, Oregon","1931","146","182","105","0","12","64","49","118","98","94","48","0","12","77","44","17","19","299","103","0","12","162","55","137","88","342","107","0","12","275","89","67","54","371","112","0","12","293","102","78","55","643","121","0","12","574","111","69","35"
"1400000US41005022400","Census Tract 224, Clackamas County, Oregon","1706","105","114","74","0","12","16","17","98","71","166","76","0","12","73","44","93","60","156","72","0","12","115","64","41","27","262","79","0","12","254","79","8","13","443","107","0","12","406","102","37","29","565","95","0","12","527","91","38","27"
"1400000US41005023700","Census Tract 237, Clackamas County, Oregon","1773","102","62","42","0","17","50","42","12","19","136","69","0","17","72","60","64","41","174","86","0","17","93","63","81","61","227","105","0","17","185","100","42","28","175","67","9","14","136","56","30","28","999","124","11","18","950","126","38","30"
"1400000US41005020200","Census Tract 202, Clackamas County, Oregon","2846","135","96","64","0","17","80","59","16","25","164","95","0","17","114","86","50","53","247","96","0","17","230","91","17","28","170","95","0","17","170","95","0","17","262","108","0","17","214","94","48","43","1907","160","14","23","1849","157","44","38"
"1400000US41005021700","Census Tract 217, Clackamas County, Oregon","2922","72","264","145","0","17","48","62","216","131","322","113","0","17","142","84","180","98","632","173","0","17","405","161","227","115","332","133","0","17","293","127","39","39","398","119","0","17","329","103","69","68","974","162","0","17","958","159","16","25"
"1400000US41005020503","Census Tract 205.03, Clackamas County, Oregon","977","52","47","33","0","12","29","32","18","31","14","17","0","12","14","17","0","12","80","34","0","12","55","29","25","21","88","35","0","12","82","37","6","8","102","43","0","12","102","43","0","12","646","70","0","12","625","69","21","18"
"1400000US41005024000","Census Tract 240, Clackamas County, Oregon","966","79","30","21","9","15","21","17","0","12","54","36","0","12","45","34","9","14","66","39","0","12","48","32","18","21","140","59","0","12","115","58","25","24","277","85","0","12","254","82","23","29","399","85","0","12","383","86","16","18"
"1400000US41005021802","Census Tract 218.02, Clackamas County, Oregon","1957","78","177","82","0","12","125","75","52","36","211","87","0","12","85","43","126","75","279","87","11","18","168","62","100","66","281","108","0","12","254","106","27","29","445","131","7","11","403","133","35","29","564","109","0","12","553","110","11","17"
"1400000US41043020300","Census Tract 203, Linn County, Oregon","2839","145","135","100","0","17","135","100","0","17","83","62","10","14","22","26","51","53","184","78","0","17","120","65","64","40","415","147","0","17","348","130","67","71","532","150","0","17","505","146","27","27","1490","201","10","17","1409","200","71","63"
"1400000US41043020400","Census Tract 204, Linn County, Oregon","1858","139","247","102","0","12","140","83","107","62","223","99","0","12","130","87","93","59","406","112","0","12","307","110","99","51","284","102","0","12","263","101","21","21","350","111","0","12","304","108","46","31","348","120","0","12","341","118","7","12"
"1400000US41043030500","Census Tract 305, Linn County, Oregon","1729","103","140","83","0","12","78","57","62","55","107","43","0","12","79","37","28","22","243","84","4","5","194","80","45","32","317","91","3","5","240","71","74","61","312","86","0","12","254","66","58","55","610","105","0","12","599","106","11","10"
"1400000US41043020700","Census Tract 207, Linn County, Oregon","2156","140","75","66","0","17","39","36","36","57","187","103","0","17","152","96","35","34","467","138","10","15","320","104","137","98","479","143","0","17","338","114","141","99","296","107","0","17","282","106","14","22","652","173","0","17","618","162","34","54"
"1400000US41043030200","Census Tract 302, Linn County, Oregon","2461","163","92","76","0","17","71","75","21","21","325","123","0","17","140","71","185","99","340","110","0","17","169","78","171","91","341","117","0","17","236","80","105","95","633","143","4","5","572","138","57","33","730","143","13","18","683","143","34","23"
"1400000US41043030300","Census Tract 303, Linn County, Oregon","876","99","28","30","0","12","28","30","0","12","48","37","0","12","17","16","31","32","168","70","0","12","127","63","41","26","102","50","4","7","63","35","35","28","220","58","6","9","191","50","23","18","310","71","4","6","265","69","41","24"
"1400000US41043030401","Census Tract 304.01, Linn County, Oregon","2490","209","150","83","0","17","98","70","52","48","393","166","0","17","168","89","225","146","520","143","0","17","403","150","117","73","366","161","0","17","299","158","67","50","412","168","0","17","362","164","50","47","649","180","0","17","614","173","35","44"
"1400000US41043030700","Census Tract 307, Linn County, Oregon","1600","110","47","30","0","12","34","24","13","17","93","40","0","12","77","38","16","18","223","59","0","12","172","50","51","33","221","79","0","12","209","78","12","15","314","85","0","12","271","75","43","41","702","104","5","7","622","110","75","59"
"1400000US41043030600","Census Tract 306, Linn County, Oregon","2501","260","74","46","0","17","46","31","28","33","228","95","19","29","107","60","102","66","498","166","9","14","304","117","185","116","383","140","0","17","273","108","110","93","501","137","17","26","373","112","111","94","817","193","2","3","747","188","68","74"
"1400000US41043020200","Census Tract 202, Linn County, Oregon","877","70","75","40","0","12","16","17","59","40","50","26","2","4","35","23","13","14","177","59","0","12","163","58","14","12","93","54","0","12","89","53","4","6","193","75","0","12","110","50","83","56","289","58","0","12","283","59","6","8"
"1400000US41043020500","Census Tract 205, Linn County, Oregon","1669","112","68","42","0","12","48","36","20","20","209","76","0","12","82","45","127","66","374","102","0","12","250","85","124","55","329","110","0","12","280","107","49","37","290","86","7","11","263","85","20","17","399","114","0","12","392","113","7","12"
"1400000US41043030902","Census Tract 309.02, Linn County, Oregon","2759","191","114","74","0","17","80","58","34","38","244","118","0","17","140","94","104","73","337","125","0","17","255","120","82","62","414","133","1","2","329","124","84","50","649","181","1","2","544","172","104","102","1001","163","21","34","947","163","33","25"
"1400000US41043030903","Census Tract 309.03, Linn County, Oregon","2514","187","378","174","0","17","149","110","229","136","343","135","0","17","169","100","174","91","463","147","0","17","346","123","117","74","301","142","0","17","276","139","25","27","304","118","0","17","261","105","43","51","725","174","0","17","705","166","20","31"
"1400000US41043030904","Census Tract 309.04, Linn County, Oregon","1717","106","233","87","8","14","128","59","97","70","177","74","9","14","100","63","68","35","237","81","0","12","168","66","69","41","201","68","0","12","154","66","47","42","309","78","11","17","253","72","45","32","560","132","0","12","511","130","49","39"
"1400000US41043020100","Census Tract 201, Linn County, Oregon","3922","144","147","72","0","19","57","44","90","56","101","61","0","19","88","53","13","20","535","172","0","19","369","142","166","105","573","170","0","19","506","173","67","80","1014","203","17","26","937","201","60","50","1552","223","0","19","1423","209","129","72"
"1400000US41043020600","Census Tract 206, Linn County, Oregon","3324","139","142","84","0","17","79","56","63","66","352","127","0","17","128","71","224","106","456","129","0","17","342","91","114","80","568","185","0","17","555","186","13","19","580","160","0","17","449","143","131","82","1226","183","0","17","1203","186","23","27"
"1400000US41043030402","Census Tract 304.02, Linn County, Oregon","2713","264","154","86","0","17","63","51","91","64","353","164","0","17","222","136","131","71","520","166","0","17","359","161","161","91","392","149","0","17","309","138","83","73","787","232","29","33","692","231","66","53","507","146","0","17","479","142","28","33"
"1400000US41043030800","Census Tract 308, Linn County, Oregon","3315","239","247","129","0","17","93","58","154","109","428","152","0","17","142","89","286","132","596","201","0","17","418","173","178","97","549","188","0","17","439","188","110","59","733","177","11","18","692","178","30","34","762","179","0","17","700","177","62","63"
"1400000US41043030100","Census Tract 301, Linn County, Oregon","2188","155","53","39","17","28","26","21","10","14","215","129","0","17","168","121","47","38","313","130","0","17","236","115","77","55","251","123","0","17","227","123","24","26","534","140","14","22","399","121","121","68","822","128","13","19","763","138","46","40"
"1400000US41057960300","Census Tract 9603, Tillamook County, Oregon","1058","85","61","37","0","12","58","37","3","6","118","46","0","12","54","35","64","32","146","46","0","12","101","33","45","32","165","41","0","12","115","38","50","30","163","45","0","12","155","45","8","7","405","85","8","12","387","82","10","15"
"1400000US41057960200","Census Tract 9602, Tillamook County, Oregon","1048","109","55","39","0","12","14","10","41","38","145","48","0","12","92","39","53","28","210","54","0","12","134","40","76","42","205","66","0","12","181","65","24","17","218","56","0","12","190","54","28","23","215","64","4","5","197","62","14","14"
"1400000US41057960800","Census Tract 9608, Tillamook County, Oregon","1239","188","102","64","0","12","76","56","26","34","204","106","0","12","74","43","130","107","167","84","0","12","121","81","46","38","254","110","0","12","171","88","83","64","223","98","0","12","208","94","15","26","289","95","0","12","238","86","51","58"
"1400000US41057960600","Census Tract 9606, Tillamook County, Oregon","986","141","9","15","0","12","0","12","9","15","102","51","0","12","102","51","0","12","156","69","0","12","105","57","51","37","148","76","0","12","145","75","3","9","224","100","0","12","184","100","40","33","347","119","0","12","312","110","35","46"
"1400000US41057960100","Census Tract 9601, Tillamook County, Oregon","1607","161","43","28","0","12","19","18","24","20","187","84","0","12","93","60","94","60","227","59","0","12","141","48","86","43","244","67","9","12","196","71","39","27","421","101","9","13","362","99","50","39","485","111","0","12","456","105","29","36"
"1400000US41057960400","Census Tract 9604, Tillamook County, Oregon","3047","212","158","112","0","17","117","94","41","65","327","138","14","22","178","110","135","94","688","185","14","22","512","164","162","101","358","131","13","20","257","113","88","62","696","197","0","17","613","188","83","50","820","171","0","17","765","173","55","45"
"1400000US41057960500","Census Tract 9605, Tillamook County, Oregon","886","116","107","52","5","8","49","41","53","36","171","53","0","12","116","52","55","24","186","68","0","12","157","68","29","21","105","45","0","12","94","44","11","11","144","49","0","12","116","39","28","26","173","58","0","12","173","58","0","12"
"1400000US41057960700","Census Tract 9607, Tillamook County, Oregon","945","120","0","12","0","12","0","12","0","12","204","110","0","12","86","65","118","86","150","59","0","12","82","45","68","47","134","68","7","12","94","66","33","29","150","68","0","12","116","60","34","32","307","74","0","12","277","72","30","36"
"1400000US41045970600","Census Tract 9706, Malheur County, Oregon","1518","113","118","56","0","12","50","29","68","49","177","68","2","4","79","33","96","54","309","80","0","12","220","79","89","50","208","62","0","12","173","58","35","22","330","74","3","6","265","71","62","34","376","77","2","5","314","67","60","34"
"1400000US41045970200","Census Tract 9702, Malheur County, Oregon","1813","128","83","63","0","12","33","26","50","58","233","86","0","12","61","43","172","81","452","111","0","12","318","93","134","73","208","90","0","12","165","79","43","34","312","99","0","12","294","94","18","21","525","113","0","12","399","97","126","70"
"1400000US41045970500","Census Tract 9705, Malheur County, Oregon","1694","135","146","60","0","12","34","22","112","58","199","66","0","12","68","43","131","59","321","90","0","12","236","82","85","39","249","88","0","12","192","84","57","45","358","93","0","12","324","90","34","34","421","101","0","12","369","98","52","37"
"1400000US41045970700","Census Tract 9707, Malheur County, Oregon","660","79","53","38","0","12","35","35","18","14","76","31","0","12","58","27","18","16","116","41","0","12","66","25","50","34","108","39","0","12","66","30","42","28","151","48","0","12","129","44","22","15","156","42","0","12","140","42","16","13"
"1400000US41063960200","Census Tract 9602, Wallowa County, Oregon","819","72","37","24","0","12","23","14","14","18","137","48","0","12","72","38","65","30","178","46","0","12","113","38","65","35","170","51","0","12","128","44","42","29","84","30","4","5","52","26","28","22","213","58","0","12","192","58","21","17"
"1400000US41063960300","Census Tract 9603, Wallowa County, Oregon","1446","85","151","47","0","12","113","50","38","29","138","54","0","12","51","36","87","41","317","75","0","12","190","51","127","57","145","41","0","12","117","36","28","24","205","59","0","12","153","55","52","30","490","83","0","12","463","81","27","27"
"1400000US41067032104","Census Tract 321.04, Washington County, Oregon","1645","94","32","39","0","12","8","12","24","37","55","49","0","12","36","45","19","29","84","42","7","11","77","41","0","12","134","53","0","12","134","53","0","12","207","67","0","12","180","59","27","26","1133","95","0","12","1124","96","9","14"
"1400000US41063960100","Census Tract 9601, Wallowa County, Oregon","900","100","66","37","0","12","7","7","59","35","103","45","2","5","65","36","36","25","115","36","6","10","98","33","11","12","117","48","0","12","84","42","33","26","159","51","0","12","146","50","13","11","340","69","0","12","287","58","53","30"
"1400000US41067032700","Census Tract 327, Washington County, Oregon","1950","75","28","21","8","13","18","17","2","5","123","53","0","17","55","32","68","39","182","60","0","17","149","51","33","28","242","69","0","17","195","61","47","27","240","74","0","17","214","72","26","20","1135","107","10","14","1046","108","79","39"
"1400000US41067031804","Census Tract 318.04, Washington County, Oregon","2162","66","99","67","0","17","67","48","32","49","101","82","0","17","101","82","0","17","132","79","6","10","110","74","16","25","208","89","0","17","178","88","30","34","271","90","0","17","271","90","0","17","1351","137","0","17","1310","140","41","39"
