"GEO_ID","NAME","B28005_001E","B28005_001M","B28005_002E","B28005_002M","B28005_003E","B28005_003M","B28005_004E","B28005_004M","B28005_005E","B28005_005M","B28005_006E","B28005_006M","B28005_007E","B28005_007M","B28005_008E","B28005_008M","B28005_009E","B28005_009M","B28005_010E","B28005_010M","B28005_011E","B28005_011M","B28005_012E","B28005_012M","B28005_013E","B28005_013M","B28005_014E","B28005_014M","B28005_015E","B28005_015M","B28005_016E","B28005_016M","B28005_017E","B28005_017M","B28005_018E","B28005_018M","B28005_019E","B28005_019M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Under 18 years","Margin of Error!!Total!!Under 18 years","Estimate!!Total!!Under 18 years!!Has a computer","Margin of Error!!Total!!Under 18 years!!Has a computer","Estimate!!Total!!Under 18 years!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!Under 18 years!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!Under 18 years!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!Under 18 years!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!Under 18 years!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!Under 18 years!!Has a computer!!Without an Internet subscription","Estimate!!Total!!Under 18 years!!No computer","Margin of Error!!Total!!Under 18 years!!No computer","Estimate!!Total!!18 to 64 years","Margin of Error!!Total!!18 to 64 years","Estimate!!Total!!18 to 64 years!!Has a computer","Margin of Error!!Total!!18 to 64 years!!Has a computer","Estimate!!Total!!18 to 64 years!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!18 to 64 years!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!18 to 64 years!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!18 to 64 years!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!18 to 64 years!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!18 to 64 years!!Has a computer!!Without an Internet subscription","Estimate!!Total!!18 to 64 years!!No computer","Margin of Error!!Total!!18 to 64 years!!No computer","Estimate!!Total!!65 years and over","Margin of Error!!Total!!65 years and over","Estimate!!Total!!65 years and over!!Has a computer","Margin of Error!!Total!!65 years and over!!Has a computer","Estimate!!Total!!65 years and over!!Has a computer!!With dial-up Internet subscription alone","Margin of Error!!Total!!65 years and over!!Has a computer!!With dial-up Internet subscription alone","Estimate!!Total!!65 years and over!!Has a computer!!With a broadband Internet subscription","Margin of Error!!Total!!65 years and over!!Has a computer!!With a broadband Internet subscription","Estimate!!Total!!65 years and over!!Has a computer!!Without an Internet subscription","Margin of Error!!Total!!65 years and over!!Has a computer!!Without an Internet subscription","Estimate!!Total!!65 years and over!!No computer","Margin of Error!!Total!!65 years and over!!No computer"
"1400000US41051000401","Census Tract 4.01, Multnomah County, Oregon","3834","204","708","88","708","88","0","12","708","88","0","12","0","12","2669","162","2570","183","8","12","2495","194","67","43","99","93","457","62","366","88","0","12","238","94","128","95","91","69"
"1400000US41051004101","Census Tract 41.01, Multnomah County, Oregon","7556","527","1710","293","1710","293","0","17","1675","297","35","43","0","17","5229","462","5012","471","0","17","4887","474","125","102","217","172","617","117","431","158","13","21","374","144","44","56","186","146"
"1400000US41053005300","Census Tract 53, Polk County, Oregon","10004","646","1889","338","1889","338","0","19","1852","346","37","32","0","19","5638","478","5624","483","0","19","5358","490","266","220","14","24","2477","257","2220","228","0","19","2079","217","141","87","257","178"
"1400000US41053020202","Census Tract 202.02, Polk County, Oregon","6493","383","1375","300","1359","306","0","17","1281","284","78","119","16","26","3434","273","3359","271","0","17","3239","280","120","88","75","89","1684","191","1362","228","31","50","1155","250","176","118","322","118"
"1400000US41053005201","Census Tract 52.01, Polk County, Oregon","9437","548","2509","349","2509","349","0","17","2452","334","57","56","0","17","5298","341","5282","340","0","17","5156","349","126","85","16","25","1630","217","1401","235","0","17","1237","189","164","111","229","133"
"1400000US41053020204","Census Tract 202.04, Polk County, Oregon","5039","365","985","197","958","202","0","17","958","202","0","17","27","46","3026","248","2948","253","0","17","2860","244","88","62","78","59","1028","132","897","139","0","17","750","142","147","134","131","77"
"1400000US41053005100","Census Tract 51, Polk County, Oregon","2416","266","632","156","632","156","0","12","557","163","75","65","0","12","1628","223","1516","258","0","12","1315","243","201","116","112","82","156","43","128","42","0","12","121","42","7","11","28","20"
"1400000US41053020203","Census Tract 202.03, Polk County, Oregon","2864","298","746","145","746","145","0","12","723","144","23","28","0","12","1865","226","1794","224","15","17","1661","218","118","106","71","51","253","77","236","72","7","11","229","72","0","12","17","19"
"1400000US41053020302","Census Tract 203.02, Polk County, Oregon","10103","537","3012","404","2875","409","0","19","2719","434","156","148","137","188","6009","408","5721","435","0","19","5435","446","286","143","288","190","1082","174","988","170","29","46","867","180","92","62","94","64"
"1400000US41053020400","Census Tract 204, Polk County, Oregon","6329","547","1497","314","1465","307","54","78","1283","300","128","66","32","45","3542","337","3408","330","172","150","2717","346","519","172","134","62","1290","219","1206","210","94","66","896","178","216","136","84","53"
"1400000US41005020100","Census Tract 201, Clackamas County, Oregon","4130","284","984","165","984","165","0","12","939","163","45","71","0","12","2389","222","2389","222","9","15","2296","217","84","83","0","12","757","145","685","153","14","16","618","146","53","43","72","65"
"1400000US41005020302","Census Tract 203.02, Clackamas County, Oregon","4186","341","812","200","812","200","0","12","812","200","0","12","0","12","2773","214","2764","215","0","12","2754","215","10","15","9","14","601","81","580","84","0","12","517","77","63","49","21","19"
"1400000US41005020900","Census Tract 209, Clackamas County, Oregon","4174","275","822","144","822","144","0","12","743","184","79","110","0","12","2724","226","2623","248","0","12","2417","214","206","166","101","85","628","91","549","98","0","12","443","95","106","104","79","42"
"1400000US41005021602","Census Tract 216.02, Clackamas County, Oregon","5297","387","1211","260","1211","260","0","17","1115","219","96","144","0","17","3252","291","3148","301","14","22","3037","323","97","71","104","80","834","101","664","94","0","17","584","103","80","64","170","81"
"1400000US41005024200","Census Tract 242, Clackamas County, Oregon","6399","494","1369","335","1331","340","0","17","1111","326","220","185","38","51","4002","424","3848","423","54","60","2999","431","795","374","154","102","1028","269","587","174","28","27","446","169","113","75","441","200"
"1400000US41005021900","Census Tract 219, Clackamas County, Oregon","3686","381","1129","222","1129","222","0","12","1047","244","82","72","0","12","2174","250","2154","252","0","12","2003","272","151","88","20","23","383","57","355","61","0","12","310","66","45","38","28","26"
"1400000US41005022800","Census Tract 228, Clackamas County, Oregon","3761","321","286","129","286","129","0","12","286","129","0","12","0","12","1695","293","1695","293","0","12","1593","355","102","159","0","12","1780","246","1693","244","28","44","1581","217","84","79","87","49"
"1400000US41005023202","Census Tract 232.02, Clackamas County, Oregon","8224","484","2063","202","2063","202","0","17","2031","202","32","37","0","17","5157","391","5089","401","17","28","4725","411","347","277","68","73","1004","131","931","137","57","66","738","140","136","85","73","50"
"1400000US41005021000","Census Tract 210, Clackamas County, Oregon","4755","267","863","139","831","133","0","12","831","133","0","12","32","50","3212","230","3022","237","0","12","2981","230","41","35","190","101","680","88","516","92","0","12","468","89","48","43","164","55"
"1400000US41005021500","Census Tract 215, Clackamas County, Oregon","4851","455","876","143","876","143","0","12","876","143","0","12","0","12","2893","462","2847","460","0","12","2666","456","181","160","46","73","1082","224","828","216","0","12","717","192","111","119","254","153"
"1400000US41005021801","Census Tract 218.01, Clackamas County, Oregon","5919","297","1099","107","1099","107","0","17","1045","128","54","82","0","17","3499","283","3480","278","0","17","3341","267","139","176","19","29","1321","150","1243","178","0","17","1136","207","107","112","78","63"
"1400000US41005022602","Census Tract 226.02, Clackamas County, Oregon","4580","292","961","107","961","107","0","12","961","107","0","12","0","12","2681","278","2660","278","0","12","2606","289","54","63","21","28","938","189","938","189","0","12","887","187","51","38","0","12"
"1400000US41005022702","Census Tract 227.02, Clackamas County, Oregon","6676","487","1373","177","1373","177","0","17","1373","177","0","17","0","17","4009","399","4009","399","0","17","3941","401","68","88","0","17","1294","122","1220","144","0","17","1220","144","0","17","74","57"
"1400000US41005021300","Census Tract 213, Clackamas County, Oregon","5590","554","935","302","909","300","74","107","762","260","73","93","26","43","3703","405","3600","422","39","58","3404","446","157","191","103","118","952","98","817","103","0","17","785","101","32","36","135","68"
"1400000US41005020401","Census Tract 204.01, Clackamas County, Oregon","5815","302","1360","121","1356","120","0","17","1356","120","0","17","4","6","3503","252","3446","255","0","17","3373","267","73","68","57","49","952","94","929","92","2","3","891","87","36","36","23","33"
"1400000US41005021100","Census Tract 211, Clackamas County, Oregon","5245","353","962","268","951","269","0","17","940","271","11","19","11","18","3448","243","3325","244","0","17","3210","285","115","102","123","91","835","88","735","108","10","19","711","111","14","23","100","68"
"1400000US41005021400","Census Tract 214, Clackamas County, Oregon","4799","346","839","127","839","127","0","12","839","127","0","12","0","12","3146","355","3098","355","0","12","3051","369","47","59","48","50","814","114","726","102","0","12","685","103","41","38","88","78"
"1400000US41005022000","Census Tract 220, Clackamas County, Oregon","6247","487","1216","210","1216","210","0","17","1216","210","0","17","0","17","3955","354","3955","354","16","25","3854","357","85","70","0","17","1076","150","807","155","0","17","680","144","127","81","269","116"
"1400000US41005023100","Census Tract 231, Clackamas County, Oregon","5976","420","951","259","951","259","0","17","951","259","0","17","0","17","3662","298","3557","290","0","17","3219","330","338","225","105","152","1363","131","1230","164","0","17","1201","169","29","33","133","101"
"1400000US41005023300","Census Tract 233, Clackamas County, Oregon","5261","367","996","163","987","162","0","17","913","154","74","81","9","14","3121","279","3040","273","0","17","2794","273","246","129","81","59","1144","139","957","125","20","32","859","144","78","63","187","88"
"1400000US41005020501","Census Tract 205.01, Clackamas County, Oregon","7278","355","2009","186","2009","186","0","17","2009","186","0","17","0","17","4206","244","4176","251","43","66","4117","265","16","25","30","35","1063","161","934","152","0","17","850","160","84","69","129","80"
"1400000US41005020700","Census Tract 207, Clackamas County, Oregon","4026","222","997","96","997","96","0","12","961","105","36","45","0","12","2456","179","2422","170","0","12","2356","171","66","49","34","42","573","80","502","71","10","15","482","74","10","15","71","48"
"1400000US41005022500","Census Tract 225, Clackamas County, Oregon","7731","385","1836","233","1795","243","0","17","1639","301","156","167","41","75","4774","275","4648","291","0","17","4208","390","440","226","126","90","1121","185","1066","187","0","17","924","201","142","79","55","40"
"1400000US41005023401","Census Tract 234.01, Clackamas County, Oregon","5087","390","1008","175","929","187","0","17","929","187","0","17","79","81","3001","333","2810","383","23","37","2693","387","94","101","191","142","1078","144","832","165","0","17","725","163","107","101","246","128"
"1400000US41041951800","Census Tract 9518, Lincoln County, Oregon","3931","329","933","159","874","153","0","12","790","152","84","49","59","53","2244","217","1951","215","31","33","1751","210","169","100","293","135","754","179","588","158","24","21","547","156","17","21","166","89"
"1400000US41041951700","Census Tract 9517, Lincoln County, Oregon","1886","229","180","109","180","109","0","12","159","111","21","23","0","12","1128","151","1055","156","0","12","875","196","180","147","73","48","578","109","483","99","16","22","426","92","41","30","95","39"
"1400000US41041950400","Census Tract 9504, Lincoln County, Oregon","3856","324","745","184","745","184","0","12","688","191","57","75","0","12","2257","244","2035","215","0","12","1913","235","122","104","222","172","854","121","673","116","0","12","621","105","52","43","181","76"
"1400000US41041950800","Census Tract 9508, Lincoln County, Oregon","3332","268","521","122","494","122","0","12","481","132","13","21","27","34","1656","184","1568","188","18","30","1461","194","89","58","88","57","1155","128","1107","133","0","12","1035","138","72","62","48","33"
"1400000US41041950100","Census Tract 9501, Lincoln County, Oregon","3286","408","614","189","614","189","0","12","464","192","150","188","0","12","1942","328","1822","332","7","11","1621","359","194","129","120","74","730","153","652","153","7","10","636","156","9","15","78","40"
"1400000US41041951100","Census Tract 9511, Lincoln County, Oregon","1724","248","256","104","256","104","0","12","239","102","17","26","0","12","1013","163","983","157","0","12","953","157","30","32","30","38","455","98","383","103","0","12","339","99","44","39","72","43"
"1400000US41041951600","Census Tract 9516, Lincoln County, Oregon","3311","348","527","156","527","156","0","12","345","126","182","105","0","12","1782","248","1698","253","4","7","1352","246","342","125","84","76","1002","153","820","146","13","20","732","158","75","69","182","82"
"1400000US41041950900","Census Tract 9509, Lincoln County, Oregon","3947","312","1038","197","1038","197","0","12","812","237","226","190","0","12","2275","218","2222","227","8","13","2078","281","136","106","53","43","634","95","563","116","0","12","515","111","48","40","71","59"
"1400000US41041951000","Census Tract 9510, Lincoln County, Oregon","1803","271","355","110","355","110","0","12","298","105","57","66","0","12","1067","168","965","164","0","12","820","158","145","90","102","82","381","98","306","97","5","9","225","82","76","57","75","42"
"1400000US41041951200","Census Tract 9512, Lincoln County, Oregon","2042","184","216","73","216","73","0","12","216","73","0","12","0","12","1052","134","1017","134","6","9","977","138","34","27","35","29","774","157","706","155","17","20","638","160","51","66","68","43"
"1400000US41041951400","Census Tract 9514, Lincoln County, Oregon","3169","251","822","125","795","131","0","12","625","188","170","161","27","45","1720","195","1659","205","0","12","1433","199","226","106","61","66","627","140","503","138","12","19","421","137","70","46","124","78"
"1400000US41041951500","Census Tract 9515, Lincoln County, Oregon","2946","360","320","100","320","100","0","12","303","97","17","28","0","12","1513","280","1437","271","0","12","1261","275","176","136","76","73","1113","172","983","183","0","12","890","208","93","103","130","71"
"1400000US41041951300","Census Tract 9513, Lincoln County, Oregon","2390","243","362","100","362","100","0","12","338","97","24","37","0","12","1553","191","1487","212","0","12","1394","217","93","84","66","51","475","112","371","81","16","26","335","79","20","29","104","97"
"1400000US41003000500","Census Tract 5, Benton County, Oregon","3288","254","540","143","540","143","0","12","540","143","0","12","0","12","1819","184","1809","187","0","12","1691","192","118","98","10","16","929","89","832","90","9","14","727","108","96","50","97","63"
"1400000US41003000900","Census Tract 9, Benton County, Oregon","5448","376","1027","268","1027","268","0","17","1027","268","0","17","0","17","3424","295","3424","295","0","17","3243","308","181","187","0","17","997","111","961","120","0","17","961","120","0","17","36","35"
"1400000US41003001002","Census Tract 10.02, Benton County, Oregon","3267","288","387","91","387","91","0","12","379","91","8","14","0","12","2482","277","2443","285","7","10","2397","293","39","36","39","45","398","48","365","52","16","25","308","56","41","38","33","38"
"1400000US41003001001","Census Tract 10.01, Benton County, Oregon","4135","276","857","108","857","108","0","12","840","109","17","26","0","12","2802","242","2753","245","5","9","2691","244","57","42","49","38","476","119","378","111","0","12","378","111","0","12","98","57"
"1400000US41003001102","Census Tract 11.02, Benton County, Oregon","4008","481","251","84","251","84","0","12","207","115","44","58","0","12","3527","465","3480","470","0","12","3012","489","468","295","47","50","230","50","199","47","0","12","199","47","0","12","31","49"
"1400000US41003010400","Census Tract 104, Benton County, Oregon","3912","295","917","193","882","188","0","12","828","195","54","50","35","44","2189","166","2116","168","18","23","1892","170","206","93","73","45","806","111","705","122","9","14","638","132","58","40","101","62"
"1400000US41003010100","Census Tract 101, Benton County, Oregon","9178","352","2137","279","2117","283","0","17","1967","269","150","188","20","27","5091","305","5058","312","0","17","4935","361","123","120","33","35","1950","182","1842","199","0","17","1764","202","78","60","108","68"
"1400000US41003000400","Census Tract 4, Benton County, Oregon","7875","462","1466","226","1466","226","0","17","1416","224","50","60","0","17","4865","343","4770","365","0","17","4687","362","83","71","95","92","1544","126","1474","141","0","17","1442","144","32","36","70","48"
"1400000US41003000100","Census Tract 1, Benton County, Oregon","7999","466","1508","206","1508","206","0","17","1458","191","50","72","0","17","5725","407","5655","411","13","20","5393","426","249","195","70","59","766","133","742","139","0","17","742","139","0","17","24","27"
"1400000US41067030805","Census Tract 308.05, Washington County, Oregon","3780","190","744","81","744","81","0","12","744","81","0","12","0","12","2299","157","2291","158","8","13","2272","164","11","17","8","12","737","123","666","123","0","12","620","125","46","50","71","46"
"1400000US41067030806","Census Tract 308.06, Washington County, Oregon","2946","193","727","147","705","145","0","12","676","148","29","40","22","25","1911","246","1888","250","0","12","1852","263","36","33","23","25","308","50","276","57","0","12","208","56","68","56","32","27"
"1400000US41067031513","Census Tract 315.13, Washington County, Oregon","12712","407","4013","235","3979","248","0","19","3895","249","84","98","34","56","7272","293","7198","306","0","19","7125","307","73","71","74","84","1427","257","1427","257","0","19","1403","257","24","39","0","19"
"1400000US41067031514","Census Tract 315.14, Washington County, Oregon","7093","479","1935","322","1935","322","0","17","1935","322","0","17","0","17","3980","317","3980","317","0","17","3836","327","144","120","0","17","1178","212","1102","218","0","17","959","231","143","82","76","59"
"1400000US41067031617","Census Tract 316.17, Washington County, Oregon","5179","508","795","271","758","245","0","17","758","245","0","17","37","60","4147","349","4015","340","0","17","3823","377","192","161","132","123","237","110","237","110","0","17","237","110","0","17","0","17"
"1400000US41067031614","Census Tract 316.14, Washington County, Oregon","5515","326","1335","174","1335","174","0","17","1264","161","71","71","0","17","3814","216","3787","219","0","17","3641","235","146","93","27","30","366","71","346","72","0","17","346","72","0","17","20","21"
"1400000US41067031615","Census Tract 316.15, Washington County, Oregon","5191","375","1231","216","1212","219","0","17","1212","219","0","17","19","30","3559","264","3494","276","0","17","3196","267","298","154","65","98","401","79","335","68","0","17","313","66","22","20","66","54"
"1400000US41067031616","Census Tract 316.16, Washington County, Oregon","3612","265","600","166","600","166","0","12","581","162","19","28","0","12","2452","205","2427","208","0","12","2334","222","93","68","25","24","560","98","431","111","0","12","236","93","195","84","129","63"
"1400000US41067031812","Census Tract 318.12, Washington County, Oregon","5632","455","1080","246","1080","246","0","17","954","223","126","149","0","17","4135","340","4135","340","0","17","3935","363","200","140","0","17","417","96","374","91","0","17","354","97","20","30","43","71"
"1400000US41067031813","Census Tract 318.13, Washington County, Oregon","5755","421","1581","236","1538","224","0","17","1400","263","138","179","43","68","3450","307","3363","294","0","17","3256","298","107","97","87","141","724","116","680","113","15","24","665","113","0","17","44","53"
"1400000US41067031814","Census Tract 318.14, Washington County, Oregon","4074","288","1026","98","1026","98","0","12","993","91","33","40","0","12","2626","205","2626","205","7","12","2466","146","153","181","0","12","422","90","413","92","0","12","393","93","20","24","9","14"
"1400000US41067031815","Census Tract 318.15, Washington County, Oregon","6882","387","1538","130","1538","130","0","17","1522","131","16","25","0","17","4324","346","4308","350","0","17","4208","380","100","90","16","26","1020","225","968","215","0","17","938","220","30","32","52","51"
"1400000US41067031907","Census Tract 319.07, Washington County, Oregon","5974","434","1079","192","1079","192","0","17","1048","191","31","55","0","17","2650","277","2613","277","0","17","2515","288","98","79","37","34","2245","273","1941","269","26","31","1736","254","179","133","304","112"
"1400000US41067031908","Census Tract 319.08, Washington County, Oregon","7739","399","2005","192","2005","192","0","17","1988","192","17","27","0","17","4823","313","4823","313","0","17","4772","324","51","60","0","17","911","219","869","217","0","17","869","217","0","17","42","49"
"1400000US41067031909","Census Tract 319.09, Washington County, Oregon","5217","200","1443","93","1443","93","0","17","1420","88","23","35","0","17","3300","158","3300","158","0","17","3232","174","68","53","0","17","474","68","465","67","0","17","458","65","7","10","9","14"
"1400000US41067031910","Census Tract 319.10, Washington County, Oregon","8920","427","2263","226","2263","226","0","17","2208","232","55","66","0","17","5738","318","5720","319","0","17","5627","327","93","85","18","28","919","147","879","152","0","17","855","154","24","28","40","40"
"1400000US41067031911","Census Tract 319.11, Washington County, Oregon","5582","353","1278","258","1278","258","0","17","1175","255","103","92","0","17","3646","220","3624","224","13","20","3468","253","143","102","22","26","658","123","639","128","0","17","621","128","18","27","19","21"
"1400000US41067031912","Census Tract 319.12, Washington County, Oregon","4656","304","1079","115","1033","119","0","12","1006","115","27","44","46","57","2899","269","2814","271","0","12","2785","262","29","46","85","95","678","86","577","97","0","12","552","96","25","26","101","62"
"1400000US41067032003","Census Tract 320.03, Washington County, Oregon","4289","303","861","148","861","148","0","12","818","161","43","69","0","12","3088","291","3023","292","0","12","2833","326","190","170","65","71","340","76","188","47","0","12","157","50","31","37","152","75"
"1400000US41067032004","Census Tract 320.04, Washington County, Oregon","2084","172","401","84","388","85","0","12","388","85","0","12","13","19","1415","132","1395","136","0","12","1379","137","16","17","20","22","268","30","236","34","5","8","213","41","18","18","32","22"
"1400000US41067032005","Census Tract 320.05, Washington County, Oregon","4875","297","1270","266","1215","262","0","12","1104","281","111","92","55","66","3470","268","3332","284","0","12","2889","257","443","270","138","89","135","53","120","51","0","12","120","51","0","12","15","19"
"1400000US41067032107","Census Tract 321.07, Washington County, Oregon","2193","204","475","102","475","102","0","12","475","102","0","12","0","12","1375","112","1367","113","0","12","1358","112","9","12","8","12","343","55","337","55","6","10","325","54","6","9","6","9"
"1400000US41067032108","Census Tract 321.08, Washington County, Oregon","4002","218","846","79","846","79","0","12","846","79","0","12","0","12","2715","213","2630","217","0","12","2630","217","0","12","85","56","441","78","398","78","0","12","388","77","10","16","43","41"
"1400000US41067032109","Census Tract 321.09, Washington County, Oregon","3286","165","978","94","978","94","0","12","962","94","16","22","0","12","1978","128","1978","128","0","12","1963","130","15","16","0","12","330","87","330","87","7","10","274","71","49","62","0","12"
"1400000US41067032110","Census Tract 321.10, Washington County, Oregon","2517","251","586","107","586","107","0","12","579","107","7","10","0","12","1696","188","1696","188","0","12","1635","183","61","54","0","12","235","35","207","39","0","12","174","43","33","27","28","19"
"1400000US41067032407","Census Tract 324.07, Washington County, Oregon","5530","236","1403","127","1403","127","0","17","1346","151","57","85","0","17","3633","188","3611","195","0","17","3428","267","183","151","22","34","494","74","463","67","0","17","463","67","0","17","31","37"
"1400000US41067032408","Census Tract 324.08, Washington County, Oregon","8645","586","2428","373","2428","373","0","17","2386","377","42","64","0","17","5724","431","5724","431","0","17","5576","466","148","122","0","17","493","130","440","125","0","17","440","125","0","17","53","50"
